fold,week_start,slot,eligible_dates,events,rate,selected_fold_slot
2,2021-08-09,61,0,0,,False
2,2021-07-05,62,3,0,0.0,False
2,2021-07-12,62,1,0,0.0,False
2,2021-07-19,62,1,0,0.0,False
2,2021-07-26,62,5,0,0.0,False
2,2021-08-02,62,5,0,0.0,False
2,2021-08-09,62,0,0,,False
2,2021-07-05,63,3,0,0.0,False
2,2021-07-12,63,1,0,0.0,False
2,2021-07-19,63,1,0,0.0,False
2,2021-07-26,63,5,0,0.0,False
2,2021-08-02,63,5,0,0.0,False
2,2021-08-09,63,0,0,,False
2,2021-07-05,64,3,0,0.0,False
2,2021-07-12,64,1,0,0.0,False
2,2021-07-19,64,1,0,0.0,False
2,2021-07-26,64,5,0,0.0,False
2,2021-08-02,64,5,0,0.0,False
2,2021-08-09,64,0,0,,False
2,2021-07-05,65,3,0,0.0,False
2,2021-07-12,65,1,0,0.0,False
2,2021-07-19,65,1,0,0.0,False
2,2021-07-26,65,5,0,0.0,False
2,2021-08-02,65,5,0,0.0,False
2,2021-08-09,65,0,0,,False
2,2021-07-05,66,3,0,0.0,False
2,2021-07-12,66,1,0,0.0,False
2,2021-07-19,66,1,0,0.0,False
2,2021-07-26,66,5,0,0.0,False
2,2021-08-02,66,5,0,0.0,False
2,2021-08-09,66,0,0,,False
2,2021-07-05,67,3,0,0.0,False
2,2021-07-12,67,1,0,0.0,False
2,2021-07-19,67,1,0,0.0,False
2,2021-07-26,67,5,0,0.0,False
2,2021-08-02,67,5,0,0.0,False
2,2021-08-09,67,0,0,,False
2,2021-07-05,68,3,0,0.0,False
2,2021-07-12,68,1,0,0.0,False
2,2021-07-19,68,1,0,0.0,False
2,2021-07-26,68,5,0,0.0,False
2,2021-08-02,68,5,0,0.0,False
2,2021-08-09,68,0,0,,False
2,2021-07-05,69,3,0,0.0,False
2,2021-07-12,69,1,0,0.0,False
2,2021-07-19,69,1,0,0.0,False
2,2021-07-26,69,5,0,0.0,False
2,2021-08-02,69,5,0,0.0,False
2,2021-08-09,69,0,0,,False
2,2021-07-05,70,3,0,0.0,False
2,2021-07-12,70,1,0,0.0,False
2,2021-07-19,70,1,0,0.0,False
2,2021-07-26,70,5,0,0.0,False
2,2021-08-02,70,5,0,0.0,False
2,2021-08-09,70,0,0,,False
2,2021-07-05,71,3,0,0.0,False
2,2021-07-12,71,1,0,0.0,False
2,2021-07-19,71,1,0,0.0,False
2,2021-07-26,71,5,0,0.0,False
2,2021-08-02,71,5,0,0.0,False
2,2021-08-09,71,0,0,,False
2,2021-07-05,72,3,0,0.0,False
2,2021-07-12,72,1,0,0.0,False
2,2021-07-19,72,1,0,0.0,False
2,2021-07-26,72,5,0,0.0,False
2,2021-08-02,72,5,0,0.0,False
2,2021-08-09,72,0,0,,False
2,2021-07-05,73,3,0,0.0,False
2,2021-07-12,73,1,0,0.0,False
2,2021-07-19,73,1,0,0.0,False
2,2021-07-26,73,5,0,0.0,False
2,2021-08-02,73,5,0,0.0,False
2,2021-08-09,73,0,0,,False
2,2021-07-05,74,3,0,0.0,False
2,2021-07-12,74,1,0,0.0,False
2,2021-07-19,74,1,0,0.0,False
2,2021-07-26,74,5,0,0.0,False
2,2021-08-02,74,5,0,0.0,False
2,2021-08-09,74,0,0,,False
2,2021-07-05,75,3,0,0.0,False
2,2021-07-12,75,1,0,0.0,False
2,2021-07-19,75,1,0,0.0,False
2,2021-07-26,75,5,0,0.0,False
2,2021-08-02,75,5,0,0.0,False
2,2021-08-09,75,0,0,,False
2,2021-07-05,76,3,0,0.0,False
2,2021-07-12,76,1,0,0.0,False
2,2021-07-19,76,1,0,0.0,False
2,2021-07-26,76,5,0,0.0,False
2,2021-08-02,76,5,0,0.0,False
2,2021-08-09,76,0,0,,False
2,2021-07-05,77,3,0,0.0,False
2,2021-07-12,77,1,0,0.0,False
2,2021-07-19,77,1,0,0.0,False
2,2021-07-26,77,5,0,0.0,False
2,2021-08-02,77,5,0,0.0,False
2,2021-08-09,77,0,0,,False
2,2021-07-05,78,3,0,0.0,False
2,2021-07-12,78,1,0,0.0,False
2,2021-07-19,78,1,0,0.0,False
2,2021-07-26,78,5,0,0.0,False
2,2021-08-02,78,5,0,0.0,False
2,2021-08-09,78,0,0,,False
2,2021-07-05,79,3,0,0.0,False
2,2021-07-12,79,1,0,0.0,False
2,2021-07-19,79,1,0,0.0,False
2,2021-07-26,79,5,0,0.0,False
2,2021-08-02,79,5,0,0.0,False
2,2021-08-09,79,0,0,,False
2,2021-07-05,80,3,0,0.0,False
2,2021-07-12,80,1,0,0.0,False
2,2021-07-19,80,1,0,0.0,False
2,2021-07-26,80,5,0,0.0,False
2,2021-08-02,80,5,0,0.0,False
2,2021-08-09,80,0,0,,False
2,2021-07-05,81,3,0,0.0,False
2,2021-07-12,81,1,0,0.0,False
2,2021-07-19,81,1,0,0.0,False
2,2021-07-26,81,5,0,0.0,False
2,2021-08-02,81,5,0,0.0,False
2,2021-08-09,81,0,0,,False
2,2021-07-05,82,3,0,0.0,False
2,2021-07-12,82,1,0,0.0,False
2,2021-07-19,82,1,0,0.0,False
2,2021-07-26,82,5,0,0.0,False
2,2021-08-02,82,5,0,0.0,False
2,2021-08-09,82,0,0,,False
2,2021-07-05,83,3,0,0.0,False
2,2021-07-12,83,1,0,0.0,False
2,2021-07-19,83,1,0,0.0,False
2,2021-07-26,83,5,0,0.0,False
2,2021-08-02,83,5,0,0.0,False
2,2021-08-09,83,0,0,,False
2,2021-07-05,84,3,0,0.0,False
2,2021-07-12,84,1,0,0.0,False
2,2021-07-19,84,1,0,0.0,False
2,2021-07-26,84,5,0,0.0,False
2,2021-08-02,84,5,0,0.0,False
2,2021-08-09,84,0,0,,False
2,2021-07-05,85,3,0,0.0,False
2,2021-07-12,85,1,0,0.0,False
2,2021-07-19,85,1,0,0.0,False
2,2021-07-26,85,5,0,0.0,False
2,2021-08-02,85,5,0,0.0,False
2,2021-08-09,85,0,0,,False
2,2021-07-05,86,3,0,0.0,False
2,2021-07-12,86,1,0,0.0,False
2,2021-07-19,86,1,0,0.0,False
2,2021-07-26,86,5,0,0.0,False
2,2021-08-02,86,5,0,0.0,False
2,2021-08-09,86,0,0,,False
2,2021-07-05,87,3,0,0.0,False
2,2021-07-12,87,1,0,0.0,False
2,2021-07-19,87,1,0,0.0,False
2,2021-07-26,87,5,0,0.0,False
2,2021-08-02,87,5,0,0.0,False
2,2021-08-09,87,0,0,,False
2,2021-07-05,88,3,0,0.0,False
2,2021-07-12,88,1,0,0.0,False
2,2021-07-19,88,1,0,0.0,False
2,2021-07-26,88,5,0,0.0,False
2,2021-08-02,88,5,0,0.0,False
2,2021-08-09,88,0,0,,False
2,2021-07-05,89,3,0,0.0,False
2,2021-07-12,89,1,0,0.0,False
2,2021-07-19,89,1,0,0.0,False
2,2021-07-26,89,5,0,0.0,False
2,2021-08-02,89,5,0,0.0,False
2,2021-08-09,89,0,0,,False
2,2021-07-05,90,3,0,0.0,False
2,2021-07-12,90,1,0,0.0,False
2,2021-07-19,90,1,0,0.0,False
2,2021-07-26,90,5,0,0.0,False
2,2021-08-02,90,5,0,0.0,False
2,2021-08-09,90,0,0,,False
2,2021-07-05,91,3,0,0.0,False
2,2021-07-12,91,1,0,0.0,False
2,2021-07-19,91,1,0,0.0,False
2,2021-07-26,91,5,0,0.0,False
2,2021-08-02,91,5,0,0.0,False
2,2021-08-09,91,0,0,,False
2,2021-07-05,92,3,0,0.0,False
2,2021-07-12,92,1,0,0.0,False
2,2021-07-19,92,1,0,0.0,False
2,2021-07-26,92,5,0,0.0,False
2,2021-08-02,92,5,0,0.0,False
2,2021-08-09,92,0,0,,False
2,2021-07-05,93,3,0,0.0,False
2,2021-07-12,93,1,0,0.0,False
2,2021-07-19,93,1,0,0.0,False
2,2021-07-26,93,5,0,0.0,False
2,2021-08-02,93,5,0,0.0,False
2,2021-08-09,93,0,0,,False
2,2021-07-05,94,3,0,0.0,False
2,2021-07-12,94,1,0,0.0,False
2,2021-07-19,94,1,0,0.0,False
2,2021-07-26,94,5,0,0.0,False
2,2021-08-02,94,5,0,0.0,False
2,2021-08-09,94,0,0,,False
2,2021-07-05,95,3,0,0.0,False
2,2021-07-12,95,1,0,0.0,False
2,2021-07-19,95,1,0,0.0,False
2,2021-07-26,95,5,0,0.0,False
2,2021-08-02,95,5,0,0.0,False
2,2021-08-09,95,0,0,,False
